source	metaedge	target
Gene::6613	GiG	Gene::10250
Gene::51225	GiG	Gene::80028
Gene::7276	GiG	Gene::27246
Gene::54955	GiG	Gene::83878
Gene::8328	GiG	Gene::30834
Gene::51495	GiG	Gene::55969
Gene::1017	GiG	Gene::5339
Gene::6613	GiG	Gene::63967
Gene::1660	GiG	Gene::26986
Gene::5300	GiG	Gene::7428
Gene::665	GiG	Gene::11345
Gene::8359	GiG	Gene::84148
Gene::6138	GiG	Gene::23450
Gene::11059	GiG	Gene::55506
Gene::7534	GiG	Gene::90102
Gene::1179	GiG	Gene::2885
Gene::5042	GiG	Gene::6144
Gene::3155	GiG	Gene::5830
Gene::1460	GiG	Gene::3216
Gene::6845	GiG	Gene::84079
Gene::5571	GiG	Gene::83659
Gene::351	GiG	Gene::10623
Gene::28996	GiG	Gene::51701
Gene::7157	GiG	Gene::259266
Gene::4116	GiG	Gene::8683
Gene::25	GiG	Gene::284086
Gene::3735	GiG	Gene::7533
Gene::55048	GiG	Gene::93487
Gene::7050	GiG	Gene::51003
Gene::3312	GiG	Gene::5997
Gene::6733	GiG	Gene::84081
Gene::5971	GiG	Gene::6207
Gene::4214	GiG	Gene::6950
Gene::5987	GiG	Gene::84894
Gene::1949	GiG	Gene::54933
Gene::3921	GiG	Gene::3932
Gene::6310	GiG	Gene::100506164
Gene::2690	GiG	Gene::5618
Gene::7533	GiG	Gene::51599
Gene::3309	GiG	Gene::8454
Gene::4133	GiG	Gene::5048
Gene::124935	GiG	Gene::386682
Gene::6092	GiG	Gene::6749
Gene::6427	GiG	Gene::9541
Gene::2099	GiG	Gene::10979
Gene::7316	GiG	Gene::55135
Gene::5036	GiG	Gene::6136
Gene::7316	GiG	Gene::93380
Gene::7286	GiG	Gene::24144
Gene::55743	GiG	Gene::114088
Gene::9689	GiG	Gene::28969
Gene::6883	GiG	Gene::6884
Gene::1026	GiG	Gene::7316
Gene::4281	GiG	Gene::7334
Gene::10336	GiG	Gene::57332
Gene::10482	GiG	Gene::92610
Gene::5683	GiG	Gene::11047
Gene::8344	GiG	Gene::10480
Gene::6152	GiG	Gene::7316
Gene::79734	GiG	Gene::201965
Gene::9402	GiG	Gene::29760
Gene::2273	GiG	Gene::9923
Gene::7905	GiG	Gene::55738
Gene::919	GiG	Gene::5777
Gene::6917	GiG	Gene::23168
Gene::9015	GiG	Gene::554313
Gene::6233	GiG	Gene::8916
Gene::23383	GiG	Gene::25836
Gene::114088	GiG	Gene::151636
Gene::3192	GiG	Gene::26608
Gene::27252	GiG	Gene::55791
Gene::55646	GiG	Gene::56342
Gene::998	GiG	Gene::5879
Gene::4174	GiG	Gene::7316
Gene::2800	GiG	Gene::132954
Gene::54708	GiG	Gene::91445
Gene::1915	GiG	Gene::6748
Gene::983	GiG	Gene::1457
Gene::5713	GiG	Gene::23198
Gene::8354	GiG	Gene::51105
Gene::4163	GiG	Gene::4173
Gene::26121	GiG	Gene::84914
Gene::54458	GiG	Gene::55697
Gene::351	GiG	Gene::3516
Gene::1912	GiG	Gene::83851
Gene::5925	GiG	Gene::60561
Gene::54535	GiG	Gene::123722
Gene::3718	GiG	Gene::8651
Gene::1540	GiG	Gene::23586
Gene::293	GiG	Gene::10537
Gene::9958	GiG	Gene::10616
Gene::5371	GiG	Gene::6047
Gene::5432	GiG	Gene::8614
Gene::30008	GiG	Gene::134553
Gene::7874	GiG	Gene::11074
Gene::4174	GiG	Gene::554313
Gene::5578	GiG	Gene::6383
Gene::7316	GiG	Gene::81611
Gene::7316	GiG	Gene::117584
Gene::1642	GiG	Gene::55070
Gene::55257	GiG	Gene::55929
Gene::8352	GiG	Gene::8354
Gene::5300	GiG	Gene::8666
Gene::10516	GiG	Gene::22976
Gene::2494	GiG	Gene::10987
Gene::3551	GiG	Gene::79004
Gene::5042	GiG	Gene::5094
Gene::354	GiG	Gene::6406
Gene::6632	GiG	Gene::10285
Gene::54606	GiG	Gene::90957
Gene::301	GiG	Gene::3329
Gene::10134	GiG	Gene::10952
Gene::27148	GiG	Gene::55755
Gene::7392	GiG	Gene::22824
Gene::1938	GiG	Gene::8554
Gene::6136	GiG	Gene::50649
Gene::7316	GiG	Gene::113444
Gene::3764	GiG	Gene::6833
Gene::1491	GiG	Gene::55093
Gene::60	GiG	Gene::4170
Gene::10201	GiG	Gene::81554
Gene::1877	GiG	Gene::7157
Gene::25909	GiG	Gene::55746
Gene::2317	GiG	Gene::2811
Gene::2185	GiG	Gene::6464
Gene::7316	GiG	Gene::8343
Gene::7145	GiG	Gene::7532
Gene::5089	GiG	Gene::23636
Gene::2534	GiG	Gene::7225
Gene::6137	GiG	Gene::27292
Gene::4792	GiG	Gene::8841
Gene::6154	GiG	Gene::6749
Gene::4738	GiG	Gene::83939
Gene::3937	GiG	Gene::7294
Gene::1495	GiG	Gene::8527
Gene::3615	GiG	Gene::51588
Gene::6187	GiG	Gene::6188
Gene::10944	GiG	Gene::57562
Gene::2516	GiG	Gene::115950
Gene::207	GiG	Gene::2175
Gene::2745	GiG	Gene::2806
Gene::367	GiG	Gene::56937
Gene::6649	GiG	Gene::10516
Gene::1973	GiG	Gene::7458
Gene::3014	GiG	Gene::5648
Gene::1654	GiG	Gene::6176
Gene::7316	GiG	Gene::10632
Gene::6119	GiG	Gene::79443
Gene::8365	GiG	Gene::80854
Gene::10524	GiG	Gene::57664
Gene::1933	GiG	Gene::3676
Gene::51131	GiG	Gene::84316
Gene::6498	GiG	Gene::8458
Gene::2099	GiG	Gene::7168
Gene::373	GiG	Gene::64400
Gene::3068	GiG	Gene::4691
Gene::23028	GiG	Gene::653604
Gene::2516	GiG	Gene::6657
Gene::4507	GiG	Gene::7316
Gene::6194	GiG	Gene::8453
Gene::1755	GiG	Gene::6441
Gene::8354	GiG	Gene::10498
Gene::2959	GiG	Gene::9412
Gene::811	GiG	Gene::1999
Gene::6462	GiG	Gene::9622
Gene::10539	GiG	Gene::140258
Gene::4599	GiG	Gene::6672
Gene::55885	GiG	Gene::154075
Gene::3683	GiG	Gene::3965
Gene::3068	GiG	Gene::23404
Gene::1892	GiG	Gene::5265
Gene::7004	GiG	Gene::10413
Gene::1443	GiG	Gene::4093
Gene::2516	GiG	Gene::55629
Gene::5933	GiG	Gene::7534
Gene::5757	GiG	Gene::6774
Gene::1981	GiG	Gene::8662
Gene::56935	GiG	Gene::125115
Gene::5597	GiG	Gene::7332
Gene::10657	GiG	Gene::25913
Gene::1994	GiG	Gene::4846
Gene::2569	GiG	Gene::4131
Gene::2972	GiG	Gene::10621
Gene::6165	GiG	Gene::6168
Gene::633	GiG	Gene::7040
Gene::7157	GiG	Gene::29072
Gene::156	GiG	Gene::7314
Gene::7316	GiG	Gene::29916
Gene::1398	GiG	Gene::2321
Gene::213	GiG	Gene::4868
Gene::309	GiG	Gene::4637
Gene::9020	GiG	Gene::11140
Gene::4223	GiG	Gene::9889
Gene::1760	GiG	Gene::3316
Gene::836	GiG	Gene::22985
Gene::4000	GiG	Gene::386675
Gene::80704	GiG	Gene::285237
Gene::223	GiG	Gene::60673
Gene::7316	GiG	Gene::10384
Gene::5599	GiG	Gene::122953
Gene::6122	GiG	Gene::55832
Gene::6401	GiG	Gene::7414
Gene::3784	GiG	Gene::5719
Gene::1398	GiG	Gene::1796
Gene::1499	GiG	Gene::9978
Gene::1804	GiG	Gene::5621
Gene::26297	GiG	Gene::55770
Gene::1104	GiG	Gene::7157
Gene::3092	GiG	Gene::25977
Gene::5892	GiG	Gene::10320
Gene::3326	GiG	Gene::9775
Gene::2885	GiG	Gene::8826
Gene::10342	GiG	Gene::57562
Gene::1999	GiG	Gene::8343
Gene::9584	GiG	Gene::55145
Gene::10419	GiG	Gene::10772
Gene::1387	GiG	Gene::8370
Gene::3106	GiG	Gene::6902
Gene::998	GiG	Gene::8476
Gene::1387	GiG	Gene::7080
Gene::1230	GiG	Gene::6355
Gene::808	GiG	Gene::9782
Gene::4654	GiG	Gene::8354
Gene::6210	GiG	Gene::9063
Gene::5602	GiG	Gene::23542
Gene::6047	GiG	Gene::8517
Gene::8241	GiG	Gene::8607
Gene::4791	GiG	Gene::6135
Gene::29997	GiG	Gene::51547
Gene::26472	GiG	Gene::55832
Gene::79142	GiG	Gene::90678
Gene::5216	GiG	Gene::147179
Gene::55161	GiG	Gene::57180
Gene::6464	GiG	Gene::10299
Gene::23560	GiG	Gene::51202
Gene::3866	GiG	Gene::7597
Gene::1509	GiG	Gene::5660
Gene::23411	GiG	Gene::91582
Gene::5579	GiG	Gene::375790
Gene::1386	GiG	Gene::3187
Gene::3096	GiG	Gene::9500
Gene::51150	GiG	Gene::57473
Gene::841	GiG	Gene::8364
Gene::476	GiG	Gene::5578
Gene::1915	GiG	Gene::388698
Gene::51076	GiG	Gene::79873
Gene::5501	GiG	Gene::7145
Gene::688	GiG	Gene::2961
Gene::9500	GiG	Gene::84464
Gene::1176	GiG	Gene::10239
Gene::7414	GiG	Gene::7846
Gene::25851	GiG	Gene::64422
Gene::8370	GiG	Gene::8819
Gene::6142	GiG	Gene::23560
Gene::665	GiG	Gene::4000
Gene::1471	GiG	Gene::1508
Gene::1654	GiG	Gene::10014
Gene::3663	GiG	Gene::8850
Gene::6399	GiG	Gene::7316
Gene::3632	GiG	Gene::7534
Gene::3857	GiG	Gene::6457
Gene::24138	GiG	Gene::51669
Gene::6629	GiG	Gene::8065
Gene::7917	GiG	Gene::27043
Gene::6900	GiG	Gene::7334
Gene::3065	GiG	Gene::8364
Gene::4193	GiG	Gene::133746
Gene::8453	GiG	Gene::10642
Gene::3312	GiG	Gene::8668
Gene::6613	GiG	Gene::728642
Gene::5595	GiG	Gene::8030
Gene::10014	GiG	Gene::122953
Gene::7431	GiG	Gene::151531
Gene::2783	GiG	Gene::5162
Gene::1786	GiG	Gene::8726
Gene::3350	GiG	Gene::3351
Gene::6629	GiG	Gene::11338
Gene::3934	GiG	Gene::4318
Gene::3886	GiG	Gene::7316
Gene::56945	GiG	Gene::79084
Gene::3991	GiG	Gene::5594
Gene::7532	GiG	Gene::56288
Gene::4035	GiG	Gene::64714
Gene::309	GiG	Gene::8065
Gene::7846	GiG	Gene::192669
Gene::3068	GiG	Gene::84310
Gene::2308	GiG	Gene::4088
Gene::3396	GiG	Gene::23107
Gene::1816	GiG	Gene::10672
Gene::351	GiG	Gene::79656
Gene::8480	GiG	Gene::10920
Gene::5036	GiG	Gene::6135
Gene::1398	GiG	Gene::7514
Gene::162	GiG	Gene::8907
Gene::10174	GiG	Gene::80725
Gene::7316	GiG	Gene::64778
Gene::5054	GiG	Gene::5340
Gene::3981	GiG	Gene::27095
Gene::832	GiG	Gene::7316
Gene::2737	GiG	Gene::2931
Gene::580	GiG	Gene::8568
Gene::6385	GiG	Gene::10755
Gene::1948	GiG	Gene::7316
Gene::4236	GiG	Gene::80321
Gene::6159	GiG	Gene::9045
Gene::7128	GiG	Gene::7189
Gene::2869	GiG	Gene::5520
Gene::9747	GiG	Gene::22806
Gene::26354	GiG	Gene::57418
Gene::29761	GiG	Gene::55958
Gene::207	GiG	Gene::9846
Gene::348	GiG	Gene::1562
Gene::2289	GiG	Gene::257397
Gene::6130	GiG	Gene::57418
Gene::6897	GiG	Gene::9040
Gene::2067	GiG	Gene::79008
Gene::51608	GiG	Gene::337867
Gene::7316	GiG	Gene::27153
Gene::5469	GiG	Gene::96764
Gene::396	GiG	Gene::1660
Gene::5837	GiG	Gene::9659
Gene::10138	GiG	Gene::26040
Gene::509	GiG	Gene::79084
Gene::9768	GiG	Gene::92747
Gene::1398	GiG	Gene::9826
Gene::4670	GiG	Gene::10915
Gene::8192	GiG	Gene::10845
Gene::1285	GiG	Gene::3026
Gene::7316	GiG	Gene::245711
Gene::7316	GiG	Gene::25797
Gene::1399	GiG	Gene::9564
Gene::6189	GiG	Gene::9775
Gene::6627	GiG	Gene::56257
Gene::2885	GiG	Gene::2944
Gene::580	GiG	Gene::23641
Gene::602	GiG	Gene::8915
Gene::1978	GiG	Gene::23741
Gene::8344	GiG	Gene::27335
Gene::3676	GiG	Gene::23020
Gene::9768	GiG	Gene::10561
Gene::5599	GiG	Gene::9088
Gene::4317	GiG	Gene::7369
Gene::80178	GiG	Gene::386676
Gene::14	GiG	Gene::22976
Gene::1398	GiG	Gene::3980
Gene::931	GiG	Gene::975
Gene::3161	GiG	Gene::6790
Gene::51257	GiG	Gene::163183
Gene::1499	GiG	Gene::7088
Gene::2959	GiG	Gene::5966
Gene::1017	GiG	Gene::7171
Gene::11151	GiG	Gene::123722
Gene::302	GiG	Gene::2099
Gene::10856	GiG	Gene::29110
Gene::9729	GiG	Gene::10174
Gene::7531	GiG	Gene::79768
Gene::3308	GiG	Gene::7534
Gene::3064	GiG	Gene::84936
Gene::2904	GiG	Gene::10207
Gene::57097	GiG	Gene::84705
Gene::3326	GiG	Gene::51127
Gene::4215	GiG	Gene::8737
Gene::5896	GiG	Gene::8338
Gene::4791	GiG	Gene::6232
Gene::6857	GiG	Gene::22987
Gene::836	GiG	Gene::1410
Gene::7316	GiG	Gene::57336
Gene::55291	GiG	Gene::57602
Gene::7316	GiG	Gene::92799
Gene::4088	GiG	Gene::5097
Gene::7316	GiG	Gene::55669
Gene::7014	GiG	Gene::84271
Gene::6732	GiG	Gene::23092
Gene::3611	GiG	Gene::26015
Gene::3192	GiG	Gene::5936
Gene::3312	GiG	Gene::5709
Gene::5901	GiG	Gene::29107
Gene::582	GiG	Gene::3875
Gene::351	GiG	Gene::26258
Gene::831	GiG	Gene::23025
Gene::10256	GiG	Gene::29984
Gene::9706	GiG	Gene::85458
Gene::4841	GiG	Gene::5300
Gene::6310	GiG	Gene::6913
Gene::8554	GiG	Gene::23314
Gene::2067	GiG	Gene::79720
Gene::351	GiG	Gene::5211
Gene::473	GiG	Gene::83755
Gene::7322	GiG	Gene::26224
Gene::1345	GiG	Gene::7316
Gene::4005	GiG	Gene::4066
Gene::8452	GiG	Gene::10576
Gene::5966	GiG	Gene::6667
Gene::498	GiG	Gene::10128
Gene::7532	GiG	Gene::10382
Gene::7805	GiG	Gene::11059
Gene::2908	GiG	Gene::6249
Gene::10978	GiG	Gene::79042
Gene::8073	GiG	Gene::25816
Gene::7311	GiG	Gene::10892
Gene::3843	GiG	Gene::359787
Gene::3320	GiG	Gene::3842
Gene::3146	GiG	Gene::3190
Gene::5578	GiG	Gene::6385
Gene::8367	GiG	Gene::11335
Gene::55284	GiG	Gene::57484
Gene::1655	GiG	Gene::1974
Gene::6132	GiG	Gene::9533
Gene::2771	GiG	Gene::59345
Gene::3838	GiG	Gene::51176
Gene::598	GiG	Gene::10572
Gene::7328	GiG	Gene::90678
Gene::10174	GiG	Gene::55906
Gene::8452	GiG	Gene::200845
Gene::5202	GiG	Gene::7411
Gene::56257	GiG	Gene::57636
Gene::351	GiG	Gene::1508
Gene::8560	GiG	Gene::10537
Gene::26059	GiG	Gene::28964
Gene::10488	GiG	Gene::80222
Gene::52	GiG	Gene::23043
Gene::1282	GiG	Gene::4147
Gene::10419	GiG	Gene::55379
Gene::6136	GiG	Gene::8266
Gene::3791	GiG	Gene::25759
Gene::1892	GiG	Gene::64750
Gene::7186	GiG	Gene::57506
Gene::580	GiG	Gene::3014
Gene::2354	GiG	Gene::3727
Gene::4691	GiG	Gene::51202
Gene::29766	GiG	Gene::286826
Gene::891	GiG	Gene::983
Gene::2782	GiG	Gene::55970
Gene::1050	GiG	Gene::5915
Gene::8452	GiG	Gene::10540
Gene::26019	GiG	Gene::196513
Gene::1845	GiG	Gene::5605
Gene::8352	GiG	Gene::9031
Gene::3313	GiG	Gene::10980
Gene::7314	GiG	Gene::11035
Gene::8626	GiG	Gene::65084
Gene::988	GiG	Gene::6426
Gene::1938	GiG	Gene::6210
Gene::8815	GiG	Gene::10421
Gene::3837	GiG	Gene::6606
Gene::7593	GiG	Gene::23641
Gene::509	GiG	Gene::9045
Gene::7189	GiG	Gene::8915
Gene::71	GiG	Gene::9087
Gene::154865	GiG	Gene::386675
Gene::2185	GiG	Gene::7535
Gene::1962	GiG	Gene::117178
Gene::6449	GiG	Gene::51060
Gene::7316	GiG	Gene::79888
Gene::123	GiG	Gene::51099
Gene::10534	GiG	Gene::84074
Gene::6273	GiG	Gene::7170
Gene::292	GiG	Gene::6169
Gene::5595	GiG	Gene::5605
Gene::8290	GiG	Gene::221613
Gene::841	GiG	Gene::7335
Gene::2885	GiG	Gene::6222
Gene::928	GiG	Gene::948
Gene::320	GiG	Gene::79937
Gene::7316	GiG	Gene::85865
Gene::5603	GiG	Gene::8826
Gene::10523	GiG	Gene::55147
Gene::55118	GiG	Gene::118812
Gene::196383	GiG	Gene::402665
Gene::4009	GiG	Gene::8861
Gene::7341	GiG	Gene::55339
Gene::351	GiG	Gene::9701
Gene::10987	GiG	Gene::54014
Gene::2588	GiG	Gene::4758
Gene::5202	GiG	Gene::9924
Gene::6426	GiG	Gene::8175
Gene::10262	GiG	Gene::51667
Gene::6157	GiG	Gene::6210
Gene::6168	GiG	Gene::23020
Gene::8204	GiG	Gene::10094
Gene::5347	GiG	Gene::80304
Gene::3065	GiG	Gene::55671
Gene::373	GiG	Gene::53826
Gene::6314	GiG	Gene::56970
Gene::2902	GiG	Gene::4747
Gene::54507	GiG	Gene::283385
Gene::408	GiG	Gene::285855
Gene::3326	GiG	Gene::3609
Gene::1748	GiG	Gene::23345
Gene::836	GiG	Gene::5725
Gene::2801	GiG	Gene::342132
Gene::301	GiG	Gene::6176
Gene::6722	GiG	Gene::6900
Gene::5499	GiG	Gene::27238
Gene::5934	GiG	Gene::22938
Gene::6224	GiG	Gene::9349
Gene::4149	GiG	Gene::8464
Gene::5917	GiG	Gene::10921
Gene::7157	GiG	Gene::29903
Gene::23039	GiG	Gene::51547
Gene::6734	GiG	Gene::10537
Gene::7316	GiG	Gene::55210
Gene::1616	GiG	Gene::6710
Gene::1660	GiG	Gene::10643
Gene::4093	GiG	Gene::9070
Gene::84289	GiG	Gene::125115
Gene::1528	GiG	Gene::1576
Gene::997	GiG	Gene::6613
Gene::1513	GiG	Gene::4772
Gene::55252	GiG	Gene::55660
Gene::293	GiG	Gene::10454
Gene::4824	GiG	Gene::6667
Gene::1958	GiG	Gene::8864
Gene::839	GiG	Gene::8837
Gene::9882	GiG	Gene::23549
Gene::3921	GiG	Gene::6202
Gene::4188	GiG	Gene::64976
Gene::3190	GiG	Gene::7157
Gene::6780	GiG	Gene::51547
Gene::351	GiG	Gene::28986
Gene::596	GiG	Gene::5534
Gene::10474	GiG	Gene::112869
Gene::2261	GiG	Gene::3856
Gene::3306	GiG	Gene::5691
Gene::2355	GiG	Gene::7185
Gene::93	GiG	Gene::130399
Gene::7728	GiG	Gene::386675
Gene::4088	GiG	Gene::7048
Gene::4225	GiG	Gene::5566
Gene::351	GiG	Gene::833
Gene::5885	GiG	Gene::8665
Gene::5562	GiG	Gene::6794
Gene::1650	GiG	Gene::9733
Gene::1956	GiG	Gene::11184
Gene::3725	GiG	Gene::9584
Gene::1748	GiG	Gene::57418
Gene::892	GiG	Gene::2801
Gene::7965	GiG	Gene::54386
Gene::2353	GiG	Gene::6830
Gene::10615	GiG	Gene::201181
Gene::4214	GiG	Gene::10694
Gene::805	GiG	Gene::890
Gene::3420	GiG	Gene::11021
Gene::1654	GiG	Gene::4637
Gene::1660	GiG	Gene::50628
Gene::6464	GiG	Gene::79723
Gene::161	GiG	Gene::8650
Gene::5708	GiG	Gene::7704
Gene::4342	GiG	Gene::5987
Gene::11164	GiG	Gene::24140
Gene::409	GiG	Gene::6233
Gene::4225	GiG	Gene::6343
Gene::6722	GiG	Gene::153443
Gene::9733	GiG	Gene::11224
Gene::1314	GiG	Gene::23560
Gene::4174	GiG	Gene::6165
Gene::2185	GiG	Gene::26228
Gene::913	GiG	Gene::1958
Gene::8575	GiG	Gene::10980
Gene::1756	GiG	Gene::26146
Gene::1915	GiG	Gene::5272
Gene::6157	GiG	Gene::170506
Gene::5819	GiG	Gene::386682
Gene::55275	GiG	Gene::55770
Gene::7529	GiG	Gene::7534
Gene::4129	GiG	Gene::4801
Gene::351	GiG	Gene::7083
Gene::56204	GiG	Gene::125115
Gene::5054	GiG	Gene::53353
Gene::22981	GiG	Gene::91133
Gene::309	GiG	Gene::7416
Gene::1072	GiG	Gene::9768
Gene::6626	GiG	Gene::10987
Gene::3012	GiG	Gene::7316
Gene::1135	GiG	Gene::1958
Gene::2332	GiG	Gene::11331
Gene::2826	GiG	Gene::7916
Gene::351	GiG	Gene::4724
Gene::351	GiG	Gene::23595
Gene::9892	GiG	Gene::10376
Gene::8351	GiG	Gene::9869
Gene::351	GiG	Gene::285172
Gene::1998	GiG	Gene::5610
Gene::1499	GiG	Gene::2064
Gene::2512	GiG	Gene::10135
Gene::9014	GiG	Gene::79101
Gene::7532	GiG	Gene::9493
Gene::7316	GiG	Gene::123872
Gene::6449	GiG	Gene::23495
Gene::6902	GiG	Gene::7316
Gene::1748	GiG	Gene::6144
Gene::2058	GiG	Gene::9045
Gene::1381	GiG	Gene::4356
Gene::9454	GiG	Gene::51225
Gene::1630	GiG	Gene::6478
Gene::8352	GiG	Gene::11143
Gene::529	GiG	Gene::7316
Gene::6477	GiG	Gene::7802
Gene::1642	GiG	Gene::8554
Gene::9412	GiG	Gene::284312
Gene::1174	GiG	Gene::23431
Gene::920	GiG	Gene::6222
Gene::3710	GiG	Gene::7184
Gene::7323	GiG	Gene::57159
Gene::8805	GiG	Gene::148581
Gene::1314	GiG	Gene::10492
Gene::7337	GiG	Gene::55837
Gene::5894	GiG	Gene::7528
Gene::23279	GiG	Gene::219333
Gene::1488	GiG	Gene::64400
Gene::1786	GiG	Gene::2932
Gene::3065	GiG	Gene::8462
Gene::1270	GiG	Gene::2131
Gene::4175	GiG	Gene::4999
Gene::7316	GiG	Gene::55353
Gene::567	GiG	Gene::909
Gene::22929	GiG	Gene::388646
Gene::6133	GiG	Gene::6137
Gene::6613	GiG	Gene::6934
Gene::26127	GiG	Gene::54882
Gene::3932	GiG	Gene::10657
Gene::367	GiG	Gene::5036
Gene::5053	GiG	Gene::5092
Gene::5898	GiG	Gene::51762
Gene::8355	GiG	Gene::10419
Gene::55734	GiG	Gene::130557
Gene::3376	GiG	Gene::10869
Gene::6923	GiG	Gene::140461
Gene::9775	GiG	Gene::81887
Gene::6850	GiG	Gene::118788
Gene::7186	GiG	Gene::84901
Gene::641	GiG	Gene::2237
Gene::2771	GiG	Gene::7205
Gene::6156	GiG	Gene::8450
Gene::5828	GiG	Gene::11161
Gene::9349	GiG	Gene::170506
Gene::2935	GiG	Gene::5976
Gene::2010	GiG	Gene::8241
Gene::4193	GiG	Gene::8290
Gene::6191	GiG	Gene::10128
Gene::23380	GiG	Gene::64005
Gene::3320	GiG	Gene::6772
Gene::9775	GiG	Gene::9967
Gene::23199	GiG	Gene::118460
Gene::11065	GiG	Gene::51434
Gene::8648	GiG	Gene::10499
Gene::5997	GiG	Gene::7855
Gene::4793	GiG	Gene::8517
Gene::320	GiG	Gene::8825
Gene::2908	GiG	Gene::81857
Gene::7316	GiG	Gene::9141
Gene::7531	GiG	Gene::55914
Gene::7013	GiG	Gene::10212
Gene::1017	GiG	Gene::1828
Gene::4090	GiG	Gene::11284
Gene::1756	GiG	Gene::3880
Gene::8337	GiG	Gene::9557
Gene::7186	GiG	Gene::9099
Gene::5292	GiG	Gene::6502
Gene::7403	GiG	Gene::653604
Gene::6176	GiG	Gene::10454
Gene::6159	GiG	Gene::6191
Gene::351	GiG	Gene::10673
Gene::805	GiG	Gene::4651
Gene::9051	GiG	Gene::29882
Gene::397	GiG	Gene::8452
Gene::51744	GiG	Gene::117157
Gene::7412	GiG	Gene::7520
Gene::1174	GiG	Gene::9641
Gene::4175	GiG	Gene::5682
Gene::3609	GiG	Gene::6188
Gene::2033	GiG	Gene::4217
Gene::3852	GiG	Gene::4738
Gene::5902	GiG	Gene::9641
Gene::4850	GiG	Gene::7316
Gene::7678	GiG	Gene::386675
Gene::1399	GiG	Gene::29760
Gene::23764	GiG	Gene::286749
Gene::5878	GiG	Gene::64786
Gene::4528	GiG	Gene::6500
Gene::8353	GiG	Gene::9070
Gene::80153	GiG	Gene::80258
Gene::6152	GiG	Gene::6207
Gene::8266	GiG	Gene::10382
Gene::3309	GiG	Gene::4189
Gene::8344	GiG	Gene::56254
Gene::4301	GiG	Gene::5818
Gene::2669	GiG	Gene::386675
Gene::1956	GiG	Gene::9905
Gene::5604	GiG	Gene::8904
Gene::6606	GiG	Gene::79960
Gene::8356	GiG	Gene::140690
Gene::5764	GiG	Gene::6745
Gene::8451	GiG	Gene::9040
Gene::7138	GiG	Gene::79156
Gene::2192	GiG	Gene::4811
Gene::1114	GiG	Gene::2261
Gene::5062	GiG	Gene::10155
Gene::8355	GiG	Gene::23468
Gene::1026	GiG	Gene::3184
Gene::6201	GiG	Gene::55379
Gene::5566	GiG	Gene::7448
Gene::8988	GiG	Gene::26012
Gene::6638	GiG	Gene::10248
Gene::27033	GiG	Gene::84528
Gene::3676	GiG	Gene::3868
Gene::1528	GiG	Gene::54657
Gene::4824	GiG	Gene::5916
Gene::6607	GiG	Gene::23564
Gene::7316	GiG	Gene::11137
Gene::6158	GiG	Gene::6210
Gene::60	GiG	Gene::409
Gene::4784	GiG	Gene::54870
Gene::468	GiG	Gene::7769
Gene::22887	GiG	Gene::29079
Gene::10537	GiG	Gene::84916
Gene::2033	GiG	Gene::4762
Gene::2888	GiG	Gene::3667
Gene::858	GiG	Gene::6714
Gene::1660	GiG	Gene::4869
Gene::3055	GiG	Gene::3635
Gene::7316	GiG	Gene::84885
Gene::5532	GiG	Gene::7316
Gene::3853	GiG	Gene::84260
Gene::2235	GiG	Gene::4311
Gene::1938	GiG	Gene::9768
Gene::55832	GiG	Gene::100506736
Gene::6477	GiG	Gene::7322
Gene::7531	GiG	Gene::10746
Gene::4843	GiG	Gene::23405
Gene::7126	GiG	Gene::79890
Gene::56935	GiG	Gene::147872
Gene::79025	GiG	Gene::171483
Gene::831	GiG	Gene::8541
Gene::3240	GiG	Gene::51279
Gene::2665	GiG	Gene::9657
Gene::10635	GiG	Gene::57599
Gene::2099	GiG	Gene::2647
Gene::11007	GiG	Gene::170082
Gene::7316	GiG	Gene::7529
Gene::211	GiG	Gene::84460
Gene::5634	GiG	Gene::55093
Gene::3676	GiG	Gene::10541
Gene::3134	GiG	Gene::7316
Gene::10514	GiG	Gene::57418
Gene::238	GiG	Gene::2885
Gene::2969	GiG	Gene::7329
Gene::55003	GiG	Gene::388698
Gene::27185	GiG	Gene::84056
Gene::9025	GiG	Gene::255488
Gene::2779	GiG	Gene::6004
Gene::2099	GiG	Gene::4591
Gene::4780	GiG	Gene::7528
Gene::7334	GiG	Gene::153769
Gene::211	GiG	Gene::9168
Gene::9441	GiG	Gene::22936
Gene::310	GiG	Gene::7123
Gene::3852	GiG	Gene::7316
Gene::1785	GiG	Gene::10200
Gene::7316	GiG	Gene::126295
Gene::4311	GiG	Gene::8607
Gene::4697	GiG	Gene::10165
Gene::4163	GiG	Gene::10102
Gene::5128	GiG	Gene::7046
Gene::2960	GiG	Gene::8517
Gene::6749	GiG	Gene::554313
Gene::6310	GiG	Gene::404734
Gene::5191	GiG	Gene::5195
Gene::409	GiG	Gene::1736
Gene::3055	GiG	Gene::57120
Gene::6169	GiG	Gene::170506
Gene::6016	GiG	Gene::8452
Gene::1499	GiG	Gene::5300
Gene::51602	GiG	Gene::96764
Gene::873	GiG	Gene::11345
Gene::10513	GiG	Gene::23208
Gene::23005	GiG	Gene::386675
Gene::4905	GiG	Gene::6176
Gene::4089	GiG	Gene::4092
Gene::5501	GiG	Gene::55296
Gene::1660	GiG	Gene::6128
Gene::7316	GiG	Gene::126410
Gene::6203	GiG	Gene::10856
